,x,y,z,r,g,b,inlinear_idx
270,-1.7612567108840045,-1.1304362155975651,6.346016377402929,59.0,0.0,0.0,1045.0
271,2.015656775952108,-1.487482208205464,6.056337755836748,133.0,17.0,20.0,1046.0
272,-1.0140955206929096,-1.1483386216438616,6.3324503778415675,79.0,3.0,5.0,1047.0
273,-1.7676467749073856,-1.0351298319039497,6.419969248913771,105.0,13.0,18.0,1049.0
274,-2.171495129233683,1.770558863694283,7.9194242048264005,171.0,133.0,110.0,1050.0
275,-1.4166842740667764,-1.0978477968345934,6.36159830514256,113.0,18.0,24.0,1051.0
276,-2.0351019220498174,1.7751150948460162,7.959769580014816,196.0,160.0,134.0,1052.0
277,-1.533404220824014,-1.0996029048288234,6.370688365845785,92.0,7.0,12.0,1053.0
278,-3.7898139899879975,1.4524568640668394,8.311731538164755,192.0,155.0,129.0,1054.0
279,-1.036418840783681,-1.1630846173074874,6.31315318480606,118.0,19.0,22.0,1057.0
280,3.753275783738882,2.8113397474600594,6.770537199787332,158.0,127.0,107.0,1059.0
281,2.3023963630731004,-1.1783481481579037,6.2818734806719565,201.0,221.0,210.0,1069.0
282,-1.0219128256525105,-1.2093437660303983,6.296457446215524,209.0,211.0,232.0,1071.0
283,-1.4538686983697877,-1.0643574568710303,6.390410297447061,120.0,24.0,26.0,1072.0
284,0.47030745600453244,-0.00735530322799115,7.312614368802762,201.0,155.0,67.0,1073.0
285,2.688320306661086,-0.8033793902331418,6.571444925188881,109.0,43.0,8.0,1074.0
286,2.7776652340856844,1.2351379837931635,8.005596455019242,119.0,87.0,66.0,1075.0
287,-2.19548949868689,2.2686549038946193,7.546423613091648,192.0,156.0,130.0,1077.0
288,-0.602542270729116,1.5998546905146342,7.9980820817872065,130.0,98.0,77.0,1080.0
289,-1.3529573373277022,-1.063850920267744,6.392256586105205,202.0,201.0,232.0,1081.0
290,0.20561497283657038,1.537188454637793,7.952952322976079,195.0,151.0,124.0,1082.0
291,-1.4933777351319977,-1.0386065279456143,6.414350435768211,123.0,28.0,32.0,1083.0
292,3.514457517166564,2.148912763898606,7.281712887981944,185.0,153.0,130.0,1084.0
293,1.6771190728502197,-2.3272956087870074,6.485077383646571,192.0,248.0,239.0,1090.0
294,0.7241075159355576,-2.1332549138539902,6.382756648322297,168.0,141.0,156.0,1094.0
295,-0.34111431585799,1.865558889422247,7.727662230131672,186.0,151.0,132.0,1096.0
296,-0.44028628130628766,-1.9226125181758058,6.250327006375957,187.0,251.0,227.0,1097.0
297,-0.8431751516139313,1.7881079301974692,7.831551342461428,199.0,169.0,143.0,1098.0
298,2.8937337052996708,-1.4764072739303722,6.070536031182063,0.0,20.0,0.0,1099.0
299,-0.31504976111315364,2.1618426359582563,7.498585735239124,131.0,103.0,89.0,1100.0
300,-1.2829560320565205,-1.0233134856089967,6.427439427983293,88.0,9.0,14.0,1101.0
301,-0.7770212583240184,1.809748115783778,7.813619448546404,200.0,165.0,145.0,1108.0
302,-1.597139226710991,-1.066237101036779,6.402959871519755,99.0,12.0,21.0,1109.0
303,2.634207219086766,2.6859948649240386,6.911917586381794,43.0,19.0,17.0,1111.0
304,1.4889877655284005,-1.1993905476419615,6.263147005213059,2.0,138.0,53.0,1116.0
305,2.7910083821266447,-1.3951966368786766,6.1266948478859895,19.0,41.0,29.0,1126.0
306,2.79640571887925,-1.485777965562644,6.068513150281841,9.0,28.0,8.0,1128.0
307,-1.7676467749073856,-1.0351298319039497,6.419969248913771,105.0,13.0,18.0,1133.0
308,1.8826633557219252,3.0256328284630367,6.701088146039424,186.0,154.0,131.0,1134.0
309,0.6938821620488818,2.195000892932339,7.447242424468205,176.0,146.0,122.0,1137.0
310,0.5876248530203251,-1.3305643483747525,6.202429248989196,12.0,0.0,0.0,1139.0
311,-4.242374661154511,3.008804032130459,7.254811819194712,178.0,150.0,129.0,1140.0
